                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.77334,                0.61519,                 1.2703,                0.90609,                0.91465,                0.94721,                0.68988,                 1.0182,                0.51922,                 1.4855,             0.00069202,             0.00069202,             0.00069202
                    156,                0.77455,                0.61837,                 1.2621,                0.92555,                0.90879,                0.94631,                0.68346,                 1.0247,                0.54029,                  1.465,             0.00068462,             0.00068462,             0.00068462
                    157,                0.76776,                0.60523,                 1.2682,                0.93133,                0.92388,                0.95399,                0.69252,                 1.0368,                0.52845,                  1.506,             0.00067723,             0.00067723,             0.00067723
                    158,                0.74473,                0.59477,                 1.2565,                0.91201,                0.94099,                0.95833,                0.69379,                 1.0372,                0.52026,                 1.5027,             0.00066984,             0.00066984,             0.00066984
                    159,                 0.7795,                0.61935,                 1.2779,                0.93071,                0.89012,                0.95119,                0.68834,                 1.0199,                0.54042,                 1.4806,             0.00066246,             0.00066246,             0.00066246
                    160,                0.74058,                0.59807,                 1.2508,                0.92499,                0.91688,                0.96256,                0.70314,                 1.0099,                0.52435,                  1.461,             0.00065508,             0.00065508,             0.00065508
                    161,                  0.752,                0.59422,                 1.2468,                0.91318,                0.92436,                0.95501,                0.69106,                 1.0385,                0.54054,                  1.502,             0.00064771,             0.00064771,             0.00064771
                    162,                0.75212,                0.58693,                 1.2551,                0.91723,                0.92307,                0.95568,                 0.6919,                 1.0639,                0.53408,                 1.5234,             0.00064034,             0.00064034,             0.00064034
                    163,                0.74839,                 0.5899,                 1.2523,                0.91837,                0.92031,                0.95616,                0.70153,                 1.0236,                0.52866,                 1.4964,             0.00063299,             0.00063299,             0.00063299
                    164,                0.74356,                0.58692,                 1.2565,                0.89807,                0.93525,                0.94895,                0.69618,                  1.005,                0.52893,                 1.4865,             0.00062565,             0.00062565,             0.00062565
                    165,                0.73703,                0.57237,                 1.2253,                0.93717,                0.89472,                0.94511,                0.68496,                  1.012,                0.52412,                 1.4707,             0.00061831,             0.00061831,             0.00061831
                    166,                0.74948,                0.59773,                 1.2512,                0.92814,                0.92982,                0.95612,                0.68949,                 1.0228,                 0.5153,                 1.4743,             0.00061099,             0.00061099,             0.00061099
                    167,                0.71769,                0.55701,                 1.2126,                 0.9376,                0.92617,                 0.9595,                0.69584,                 1.0282,                0.53086,                 1.4952,             0.00060368,             0.00060368,             0.00060368
                    168,                0.71953,                0.58912,                 1.2185,                0.93227,                0.92015,                0.95889,                0.69407,                 1.0298,                0.53119,                 1.5074,             0.00059638,             0.00059638,             0.00059638
                    169,                0.73102,                0.58583,                  1.245,                0.92871,                0.89534,                 0.9575,                0.70264,                 1.0134,                 0.5401,                 1.4979,              0.0005891,              0.0005891,              0.0005891
                    170,                0.71235,                0.55572,                 1.2156,                 0.9243,                0.90778,                0.95025,                0.68447,                 1.0381,                0.54852,                 1.5065,             0.00058183,             0.00058183,             0.00058183
                    171,                0.70907,                0.55893,                  1.221,                0.93055,                0.92531,                0.95628,                0.69712,                 1.0214,                0.54141,                 1.5152,             0.00057458,             0.00057458,             0.00057458
                    172,                0.71669,                0.57536,                   1.23,                0.92941,                0.91912,                0.95738,                0.69809,                 1.0113,                 0.5406,                 1.4901,             0.00056734,             0.00056734,             0.00056734
                    173,                0.69239,                 0.5598,                  1.209,                0.92751,                0.90246,                0.95309,                0.69395,                 1.0503,                0.53699,                 1.5254,             0.00056012,             0.00056012,             0.00056012
                    174,                0.70779,                0.56403,                 1.2122,                0.91415,                 0.9018,                 0.9474,                0.69036,                 1.0406,                0.54818,                 1.5091,             0.00055292,             0.00055292,             0.00055292
                    175,                0.72053,                0.57404,                 1.2339,                0.91003,                0.88148,                0.94594,                0.68979,                 1.0484,                0.57405,                 1.5207,             0.00054573,             0.00054573,             0.00054573
                    176,                0.71294,                0.59307,                 1.2217,                0.90781,                0.90224,                0.94395,                0.67818,                 1.0672,                0.56358,                 1.5281,             0.00053857,             0.00053857,             0.00053857
                    177,                0.70331,                0.56683,                 1.2099,                0.92951,                0.91331,                0.95045,                0.69886,                 1.0198,                0.52111,                 1.5035,             0.00053142,             0.00053142,             0.00053142
                    178,                0.70561,                0.55093,                 1.2166,                0.93846,                 0.9198,                0.96227,                0.69906,                 1.0394,                0.50522,                 1.5232,              0.0005243,              0.0005243,              0.0005243
