                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.88351,                0.63407,                 1.2652,                0.94266,                0.92933,                0.96383,                0.67902,                 1.0836,                0.49409,                 1.3453,              0.0093019,              0.0093019,              0.0093019
                    157,                0.86969,                0.63404,                 1.2545,                0.93508,                0.92746,                0.95962,                0.66123,                 1.1262,                0.50862,                 1.3853,               0.009293,               0.009293,               0.009293
                    158,                0.88166,                0.63762,                 1.2644,                 0.9415,                0.92295,                0.96121,                0.66617,                 1.1067,                0.50396,                 1.3716,              0.0092841,              0.0092841,              0.0092841
                    159,                0.87398,                0.63272,                 1.2546,                0.94704,                0.92625,                0.96386,                0.67459,                 1.0883,                0.49662,                 1.3593,              0.0092751,              0.0092751,              0.0092751
                    160,                 0.8934,                0.64215,                 1.2743,                0.93932,                0.94047,                 0.9629,                0.66883,                 1.0912,                 0.5014,                 1.3699,               0.009266,               0.009266,               0.009266
                    161,                0.87802,                0.64039,                 1.2551,                 0.9531,                0.92165,                0.96246,                0.66522,                 1.0842,                0.50171,                  1.353,               0.009257,               0.009257,               0.009257
                    162,                0.87931,                0.62436,                 1.2571,                0.95048,                0.93583,                0.96372,                 0.6714,                 1.0817,                0.50565,                 1.3509,              0.0092478,              0.0092478,              0.0092478
                    163,                0.87185,                 0.6375,                 1.2551,                0.95316,                0.92652,                0.96213,                0.66948,                 1.0758,                0.49876,                 1.3489,              0.0092387,              0.0092387,              0.0092387
                    164,                0.86054,                0.61626,                  1.245,                0.94075,                0.93323,                0.95937,                0.66171,                 1.0867,                0.50463,                 1.3729,              0.0092294,              0.0092294,              0.0092294
                    165,                0.85624,                 0.6141,                 1.2393,                 0.9508,                0.92583,                0.96245,                0.66487,                 1.0955,                0.50785,                 1.3808,              0.0092201,              0.0092201,              0.0092201
                    166,                0.87285,                0.63383,                 1.2586,                0.94863,                0.92674,                0.96507,                0.66139,                 1.1003,                0.49666,                 1.3788,              0.0092108,              0.0092108,              0.0092108
                    167,                0.87545,                0.62822,                 1.2605,                0.95743,                0.92369,                0.96291,                0.67292,                 1.0705,                0.49529,                 1.3613,              0.0092014,              0.0092014,              0.0092014
                    168,                0.85856,                0.61789,                 1.2432,                0.94416,                 0.9242,                0.96002,                0.66144,                 1.0938,                0.49758,                 1.3849,               0.009192,               0.009192,               0.009192
                    169,                0.84917,                0.60642,                 1.2359,                0.94456,                0.93408,                0.96357,                0.66589,                 1.0998,                0.49555,                 1.3749,              0.0091825,              0.0091825,              0.0091825
                    170,                0.86266,                0.62727,                 1.2525,                0.94769,                0.92748,                 0.9648,                0.67089,                  1.082,                0.50124,                 1.3578,               0.009173,               0.009173,               0.009173
                    171,                0.86577,                0.61405,                  1.251,                0.93464,                0.93801,                0.95743,                0.67337,                 1.0662,                0.50558,                 1.3479,              0.0091634,              0.0091634,              0.0091634
                    172,                0.86592,                0.63002,                 1.2543,                 0.9422,                0.92953,                   0.96,                0.66807,                 1.0929,                0.50105,                 1.3625,              0.0091537,              0.0091537,              0.0091537
                    173,                0.85818,                0.61985,                 1.2457,                0.93666,                0.93933,                0.96277,                0.67282,                  1.093,                0.49304,                 1.3699,               0.009144,               0.009144,               0.009144
                    174,                0.85386,                0.61519,                  1.238,                 0.9472,                0.92884,                0.96485,                0.67791,                 1.0853,                0.49742,                  1.379,              0.0091343,              0.0091343,              0.0091343
                    175,                0.85371,                0.61493,                   1.24,                0.94958,                  0.931,                0.96509,                0.67839,                 1.0808,                0.48966,                  1.379,              0.0091245,              0.0091245,              0.0091245
                    176,                0.83622,                0.59829,                 1.2277,                0.95145,                0.92198,                 0.9594,                0.66939,                 1.0712,                0.47754,                  1.362,              0.0091147,              0.0091147,              0.0091147
                    177,                0.84941,                 0.6086,                 1.2367,                 0.9566,                0.92886,                0.96027,                 0.6714,                 1.0859,                0.49814,                 1.3677,              0.0091048,              0.0091048,              0.0091048
                    178,                 0.8465,                0.60785,                 1.2382,                0.94667,                0.92812,                0.96046,                0.67462,                 1.0867,                0.49387,                 1.3832,              0.0090949,              0.0090949,              0.0090949
                    179,                0.84486,                0.60724,                 1.2353,                0.94999,                0.93159,                0.95903,                0.67466,                 1.0812,                0.49707,                  1.379,              0.0090849,              0.0090849,              0.0090849
                    180,                0.86014,                0.60906,                 1.2452,                0.93582,                0.93691,                0.96249,                0.67565,                 1.0856,                0.49187,                 1.3719,              0.0090748,              0.0090748,              0.0090748
                    181,                0.84924,                0.61395,                 1.2371,                 0.9503,                0.92918,                0.96224,                0.67732,                   1.08,                0.49037,                  1.372,              0.0090648,              0.0090648,              0.0090648
                    182,                0.83565,                0.59994,                 1.2217,                0.94972,                0.92884,                0.96125,                0.67656,                 1.0895,                 0.4958,                 1.3427,              0.0090546,              0.0090546,              0.0090546
                    183,                0.84723,                0.61569,                 1.2347,                0.95373,                0.93343,                0.96597,                0.68143,                 1.0673,                0.47652,                 1.3443,              0.0090445,              0.0090445,              0.0090445
                    184,                0.85091,                0.60932,                 1.2402,                0.95257,                0.93521,                0.96426,                0.67558,                 1.0756,                0.48657,                  1.365,              0.0090342,              0.0090342,              0.0090342
                    185,                0.83869,                0.60359,                 1.2264,                0.95724,                  0.926,                0.96579,                0.67811,                 1.0878,                0.48764,                 1.3527,              0.0090239,              0.0090239,              0.0090239
                    186,                0.84977,                0.60327,                 1.2375,                0.94855,                0.93162,                0.96278,                0.67547,                 1.0896,                0.49033,                 1.3571,              0.0090136,              0.0090136,              0.0090136
                    187,                 0.8321,                0.60229,                 1.2236,                0.94674,                0.91955,                0.96346,                0.67987,                 1.0936,                0.49834,                 1.3736,              0.0090032,              0.0090032,              0.0090032
                    188,                0.83993,                0.59994,                 1.2274,                0.94428,                0.92351,                0.95866,                0.67699,                 1.0947,                0.49047,                 1.3802,              0.0089928,              0.0089928,              0.0089928
                    189,                0.82918,                0.59395,                 1.2266,                0.94774,                0.92204,                0.95997,                0.68066,                 1.0911,                0.49035,                 1.3654,              0.0089824,              0.0089824,              0.0089824
                    190,                0.84684,                0.60359,                 1.2336,                0.94364,                0.93353,                0.96074,                0.68164,                 1.0763,                0.48517,                 1.3538,              0.0089718,              0.0089718,              0.0089718
                    191,                0.82469,                0.58918,                 1.2201,                0.93834,                0.92617,                0.95688,                0.66989,                 1.1011,                0.49735,                 1.3881,              0.0089613,              0.0089613,              0.0089613
                    192,                0.83114,                0.59875,                 1.2269,                0.95633,                0.93309,                0.96895,                0.68512,                 1.0806,                0.49462,                 1.3718,              0.0089507,              0.0089507,              0.0089507
                    193,                 0.8216,                0.59081,                 1.2197,                0.95664,                0.92139,                0.96271,                0.68029,                 1.0876,                0.49716,                 1.3744,                0.00894,                0.00894,                0.00894
                    194,                0.82466,                0.59514,                 1.2208,                0.96357,                0.91219,                0.96023,                0.68077,                 1.0757,                0.48955,                  1.374,              0.0089293,              0.0089293,              0.0089293
                    195,                0.83716,                0.59442,                 1.2233,                0.94648,                0.92498,                0.96355,                0.69206,                 1.0592,                0.48244,                 1.3559,              0.0089185,              0.0089185,              0.0089185
                    196,                0.83949,                0.60612,                 1.2301,                0.94794,                0.92557,                0.96198,                0.68483,                  1.073,                0.49098,                 1.3653,              0.0089077,              0.0089077,              0.0089077
                    197,                0.83063,                0.59655,                 1.2218,                0.95269,                0.92562,                0.96449,                0.67373,                 1.1006,                0.48623,                 1.3874,              0.0088969,              0.0088969,              0.0088969
                    198,                0.81801,                0.58021,                 1.2124,                0.95121,                0.92928,                0.96607,                 0.6798,                 1.0875,                0.48254,                  1.381,               0.008886,               0.008886,               0.008886
                    199,                0.83064,                0.59442,                 1.2226,                0.94828,                0.91476,                0.95936,                0.67627,                 1.0783,                 0.4976,                 1.3661,               0.008875,               0.008875,               0.008875
                    200,                0.82814,                0.59303,                 1.2191,                0.94162,                0.92977,                0.96384,                0.68346,                 1.0857,                0.48394,                 1.3666,               0.008864,               0.008864,               0.008864
                    201,                0.82567,                0.59858,                 1.2181,                0.95574,                0.92219,                0.95997,                0.67725,                 1.0965,                0.48644,                 1.3838,               0.008853,               0.008853,               0.008853
                    202,                0.81509,                0.58855,                 1.2112,                0.94264,                 0.9272,                0.96086,                0.67919,                 1.0928,                0.49208,                 1.3868,              0.0088419,              0.0088419,              0.0088419
                    203,                0.83613,                0.60566,                 1.2283,                0.95043,                0.93154,                0.96159,                0.68007,                 1.0738,                0.48491,                 1.3699,              0.0088308,              0.0088308,              0.0088308
                    204,                0.83407,                0.60554,                 1.2254,                0.95125,                0.92437,                0.95976,                0.67265,                 1.0752,                0.49676,                 1.3633,              0.0088196,              0.0088196,              0.0088196
                    205,                0.82192,                0.59344,                 1.2182,                0.94882,                0.92285,                0.95418,                 0.6699,                 1.0693,                0.48983,                 1.3615,              0.0088084,              0.0088084,              0.0088084
                    206,                0.84046,                0.60404,                 1.2303,                0.94162,                 0.9284,                 0.9545,                0.66139,                 1.1126,                0.49921,                 1.3867,              0.0087971,              0.0087971,              0.0087971
                    207,                0.81927,                0.58743,                 1.2165,                0.95242,                0.92186,                0.95783,                0.67863,                 1.0862,                0.48946,                 1.3865,              0.0087858,              0.0087858,              0.0087858
                    208,                0.82905,                0.59534,                  1.227,                0.94827,                0.92032,                0.95836,                0.67181,                 1.0892,                0.49203,                 1.3723,              0.0087745,              0.0087745,              0.0087745
                    209,                0.82382,                0.59484,                 1.2181,                0.95427,                0.91925,                0.96136,                0.67033,                 1.0801,                0.48966,                 1.3721,               0.008763,               0.008763,               0.008763
                    210,                0.80519,                0.57098,                 1.2031,                 0.9337,                0.92409,                0.95565,                0.65675,                 1.1247,                0.51657,                 1.3917,              0.0087516,              0.0087516,              0.0087516
                    211,                0.80935,                0.58407,                 1.2123,                0.95269,                 0.9306,                0.96018,                0.67068,                 1.0931,                0.48869,                 1.3756,              0.0087401,              0.0087401,              0.0087401
                    212,                0.80391,                0.57545,                 1.2079,                0.93903,                0.93456,                0.95942,                0.68211,                 1.0814,                0.48228,                 1.3881,              0.0087286,              0.0087286,              0.0087286
                    213,                0.81899,                0.59063,                 1.2173,                0.93706,                0.92368,                 0.9533,                0.67165,                 1.0903,                0.49382,                 1.3809,               0.008717,               0.008717,               0.008717
                    214,                0.79262,                0.58246,                 1.1901,                0.95382,                0.92368,                 0.9611,                0.67185,                 1.0854,                0.48825,                 1.3869,              0.0087054,              0.0087054,              0.0087054
                    215,                0.80733,                0.57897,                 1.2096,                0.94173,                0.92657,                0.95924,                 0.6718,                 1.0869,                0.48968,                 1.3743,              0.0086937,              0.0086937,              0.0086937
                    216,                0.81962,                0.59186,                 1.2206,                0.94621,                0.93095,                0.95951,                0.67625,                 1.0784,                0.48972,                 1.3798,               0.008682,               0.008682,               0.008682
                    217,                 0.8057,                0.58024,                 1.2043,                 0.9522,                0.92692,                  0.964,                0.68169,                 1.0804,                0.48219,                 1.3699,              0.0086702,              0.0086702,              0.0086702
                    218,                0.79795,                0.57339,                 1.1994,                0.94587,                0.92184,                 0.9597,                0.67591,                 1.0867,                0.48797,                 1.3755,              0.0086584,              0.0086584,              0.0086584
                    219,                 0.8219,                 0.5858,                 1.2187,                0.93824,                0.92814,                 0.9546,                0.66801,                 1.0887,                0.48702,                 1.3795,              0.0086465,              0.0086465,              0.0086465
                    220,                0.80588,                0.58374,                 1.2007,                0.94514,                 0.9286,                0.95519,                 0.6693,                  1.088,                0.49061,                 1.3834,              0.0086347,              0.0086347,              0.0086347
                    221,                0.80107,                0.57264,                 1.2006,                0.94416,                 0.9318,                0.95705,                0.68152,                 1.0692,                0.47618,                 1.3787,              0.0086227,              0.0086227,              0.0086227
                    222,                0.80278,                 0.5804,                 1.2007,                0.94028,                 0.9315,                0.96164,                0.67685,                 1.0728,                0.48667,                 1.3618,              0.0086107,              0.0086107,              0.0086107
                    223,                0.80222,                0.57944,                 1.2035,                0.94273,                0.93416,                0.96218,                 0.6794,                 1.0746,                0.48133,                 1.3735,              0.0085987,              0.0085987,              0.0085987
                    224,                0.79267,                0.56624,                 1.1941,                0.93867,                 0.9336,                0.95987,                0.67391,                 1.0723,                 0.4764,                 1.3727,              0.0085866,              0.0085866,              0.0085866
                    225,                0.78796,                0.56687,                 1.1854,                0.94358,                0.92626,                0.95593,                0.67306,                 1.0892,                0.49134,                 1.3914,              0.0085745,              0.0085745,              0.0085745
                    226,                0.79119,                 0.5712,                 1.1943,                0.95375,                0.92951,                0.96277,                0.67687,                 1.0705,                0.48352,                 1.3672,              0.0085624,              0.0085624,              0.0085624
                    227,                 0.8028,                0.57478,                 1.2066,                0.95065,                0.93405,                 0.9633,                0.67381,                 1.0908,                0.48128,                 1.3816,              0.0085502,              0.0085502,              0.0085502
                    228,                0.78945,                0.57064,                 1.1925,                0.94094,                 0.9397,                0.95982,                0.67246,                 1.0866,                0.48767,                 1.3767,              0.0085379,              0.0085379,              0.0085379
                    229,                0.80558,                0.57263,                 1.2079,                0.94767,                0.92741,                 0.9613,                0.67694,                 1.0881,                0.48055,                  1.371,              0.0085257,              0.0085257,              0.0085257
                    230,                0.79749,                 0.5711,                 1.1986,                0.94947,                0.92685,                0.96164,                0.67916,                 1.0797,                0.47967,                 1.3737,              0.0085133,              0.0085133,              0.0085133
                    231,                0.79209,                0.57643,                 1.1961,                0.93851,                0.93033,                0.95671,                0.67291,                  1.092,                0.48363,                 1.3784,               0.008501,               0.008501,               0.008501
                    232,                0.79543,                  0.572,                  1.201,                0.95064,                0.92232,                0.95993,                0.67862,                 1.0869,                0.48144,                 1.3727,              0.0084886,              0.0084886,              0.0084886
                    233,                0.79874,                  0.581,                 1.2063,                0.94523,                0.93566,                0.96315,                0.67315,                 1.0827,                0.48432,                   1.38,              0.0084761,              0.0084761,              0.0084761
                    234,                0.78699,                0.56862,                 1.1909,                0.95312,                0.92786,                0.96426,                0.67332,                 1.0895,                0.48424,                 1.3821,              0.0084636,              0.0084636,              0.0084636
                    235,                0.79619,                0.56775,                 1.1974,                0.95495,                0.93286,                0.96307,                 0.6689,                 1.0842,                0.48779,                 1.3718,              0.0084511,              0.0084511,              0.0084511
                    236,                0.79873,                0.57392,                 1.2068,                0.94707,                0.92809,                0.96299,                0.67888,                 1.0822,                0.47757,                 1.3737,              0.0084385,              0.0084385,              0.0084385
                    237,                0.78222,                0.56035,                 1.1889,                0.94752,                0.92657,                0.96394,                0.67635,                 1.0828,                0.48044,                 1.3741,              0.0084259,              0.0084259,              0.0084259
                    238,                 0.7887,                0.55907,                 1.1911,                0.94166,                0.93303,                0.96368,                0.67396,                  1.084,                0.48275,                 1.3833,              0.0084132,              0.0084132,              0.0084132
                    239,                0.77517,                0.55735,                 1.1814,                0.94664,                0.93126,                0.95919,                0.67417,                 1.0838,                0.47823,                 1.3847,              0.0084005,              0.0084005,              0.0084005
                    240,                 0.7786,                0.55965,                 1.1867,                0.94095,                0.93537,                0.96362,                0.68223,                 1.0813,                0.47936,                 1.3978,              0.0083878,              0.0083878,              0.0083878
                    241,                0.75813,                0.54513,                  1.171,                0.94899,                0.92949,                0.96496,                0.68759,                 1.0729,                0.47617,                 1.3848,               0.008375,               0.008375,               0.008375
                    242,                0.79803,                0.57409,                 1.1983,                0.94088,                0.93491,                0.96198,                0.67387,                 1.0826,                0.48277,                 1.4024,              0.0083622,              0.0083622,              0.0083622
                    243,                0.78135,                0.56447,                 1.1872,                0.95034,                0.92957,                0.96093,                0.67667,                   1.08,                0.47984,                 1.3965,              0.0083493,              0.0083493,              0.0083493
                    244,                0.77653,                0.56025,                 1.1786,                0.94697,                0.93367,                0.96418,                0.67435,                 1.0766,                0.47851,                 1.3852,              0.0083364,              0.0083364,              0.0083364
                    245,                0.78681,                0.56231,                 1.1893,                0.95204,                0.93788,                0.96632,                0.67739,                 1.0813,                0.47961,                 1.3835,              0.0083235,              0.0083235,              0.0083235
                    246,                0.78548,                0.56184,                 1.1924,                0.94842,                0.92721,                0.96267,                0.67061,                 1.0902,                0.48881,                 1.3921,              0.0083105,              0.0083105,              0.0083105
                    247,                0.77325,                0.55662,                  1.181,                0.93948,                0.92855,                0.95507,                0.66916,                 1.0969,                0.48446,                 1.4176,              0.0082975,              0.0082975,              0.0082975
                    248,                0.76957,                0.55153,                 1.1778,                0.94519,                0.92141,                0.95548,                0.67637,                 1.0796,                0.48146,                 1.3979,              0.0082844,              0.0082844,              0.0082844
                    249,                 0.7759,                0.55492,                 1.1815,                0.94908,                0.92839,                0.95969,                0.67467,                 1.0787,                0.47633,                 1.3819,              0.0082713,              0.0082713,              0.0082713
                    250,                0.77694,                0.56131,                 1.1862,                0.94914,                 0.9316,                0.96043,                0.67508,                 1.0905,                0.48126,                  1.381,              0.0082582,              0.0082582,              0.0082582
                    251,                0.77299,                0.55576,                  1.181,                0.94721,                0.92741,                0.96258,                0.68362,                 1.0814,                0.48548,                 1.3888,               0.008245,               0.008245,               0.008245
                    252,                0.78029,                 0.5593,                 1.1892,                0.94517,                0.92574,                0.95746,                0.67412,                 1.0929,                0.48761,                 1.4002,              0.0082318,              0.0082318,              0.0082318
                    253,                0.77875,                 0.5612,                 1.1855,                0.94135,                0.93682,                0.95783,                0.67091,                  1.094,                0.47874,                 1.3993,              0.0082185,              0.0082185,              0.0082185
                    254,                0.77221,                0.56061,                 1.1819,                0.94457,                0.93177,                0.96013,                 0.6765,                 1.0835,                0.47458,                 1.3912,              0.0082052,              0.0082052,              0.0082052
                    255,                 0.7864,                0.56842,                 1.1913,                0.94006,                0.93618,                0.96055,                0.67728,                 1.0986,                0.48039,                 1.4028,              0.0081919,              0.0081919,              0.0081919
                    256,                0.76302,                0.55019,                  1.176,                0.93799,                0.93437,                0.95892,                0.67456,                 1.0857,                0.47097,                 1.3961,              0.0081785,              0.0081785,              0.0081785
                    257,                0.76577,                0.54941,                 1.1784,                0.93677,                0.93337,                0.95576,                0.67631,                 1.0874,                0.47243,                 1.4066,              0.0081651,              0.0081651,              0.0081651
                    258,                0.77514,                0.55674,                 1.1835,                0.93982,                0.93733,                0.95877,                0.68086,                 1.0835,                0.47465,                 1.3934,              0.0081517,              0.0081517,              0.0081517
                    259,                0.76284,                0.55553,                  1.171,                0.93972,                0.93196,                0.95662,                0.67184,                 1.0893,                0.47776,                 1.3989,              0.0081382,              0.0081382,              0.0081382
                    260,                0.76572,                0.55415,                 1.1774,                0.94855,                0.93011,                0.95738,                0.67642,                   1.09,                0.47634,                 1.3937,              0.0081247,              0.0081247,              0.0081247
                    261,                0.77479,                0.55602,                 1.1795,                0.94489,                0.93524,                0.96136,                0.67459,                 1.0904,                0.47717,                 1.4056,              0.0081111,              0.0081111,              0.0081111
                    262,                0.78113,                0.55772,                 1.1871,                0.94978,                0.91845,                0.95567,                0.67467,                 1.0909,                0.47588,                 1.4003,              0.0080975,              0.0080975,              0.0080975
                    263,                0.77487,                0.55645,                 1.1871,                0.94615,                0.92555,                0.95664,                0.67813,                 1.0799,                0.47322,                 1.3857,              0.0080839,              0.0080839,              0.0080839
                    264,                0.75851,                0.55027,                 1.1656,                0.95315,                0.93119,                0.95946,                0.68006,                 1.0645,                 0.4727,                 1.3669,              0.0080702,              0.0080702,              0.0080702
                    265,                0.76404,                0.54766,                 1.1737,                0.94527,                0.92679,                0.95702,                0.67591,                 1.0687,                0.46875,                 1.3733,              0.0080565,              0.0080565,              0.0080565
                    266,                0.76239,                0.54698,                 1.1713,                0.94852,                0.92505,                0.95795,                0.67628,                 1.0743,                0.47349,                 1.3925,              0.0080428,              0.0080428,              0.0080428
                    267,                0.75362,                0.53999,                 1.1658,                0.95282,                0.92173,                0.95712,                0.67526,                 1.0737,                0.46905,                 1.3927,               0.008029,               0.008029,               0.008029
                    268,                0.74871,                0.53843,                 1.1645,                 0.9434,                0.93138,                0.95901,                0.67363,                 1.0824,                0.46809,                 1.4033,              0.0080152,              0.0080152,              0.0080152
                    269,                 0.7577,                0.54242,                 1.1699,                0.94213,                 0.9341,                0.96082,                0.67752,                 1.0704,                0.46637,                 1.3877,              0.0080013,              0.0080013,              0.0080013
                    270,                0.74529,                0.54011,                 1.1606,                0.93663,                0.94091,                 0.9611,                0.68154,                 1.0688,                0.46298,                 1.3893,              0.0079874,              0.0079874,              0.0079874
                    271,                0.74158,                0.53027,                 1.1592,                0.95026,                0.93526,                0.96084,                0.67989,                 1.0713,                0.46681,                 1.3902,              0.0079735,              0.0079735,              0.0079735
                    272,                0.77203,                0.54935,                 1.1796,                0.94603,                0.93479,                0.96302,                0.68172,                 1.0924,                0.47379,                 1.3937,              0.0079595,              0.0079595,              0.0079595
                    273,                0.75823,                 0.5468,                 1.1668,                0.94269,                0.92425,                0.95913,                0.68226,                 1.0899,                0.47678,                 1.4026,              0.0079455,              0.0079455,              0.0079455
                    274,                0.75883,                0.54577,                 1.1707,                0.94788,                0.92742,                0.96202,                0.68117,                 1.0911,                 0.4759,                 1.4046,              0.0079315,              0.0079315,              0.0079315
                    275,                0.75406,                0.54255,                  1.166,                0.95481,                0.93402,                0.96164,                0.67541,                  1.084,                0.47777,                 1.3976,              0.0079174,              0.0079174,              0.0079174
                    276,                0.75296,                0.53984,                 1.1648,                0.94809,                 0.9348,                0.96105,                0.68296,                 1.0709,                 0.4729,                 1.3969,              0.0079033,              0.0079033,              0.0079033
                    277,                0.76681,                0.54296,                 1.1759,                0.95165,                0.93304,                0.96181,                0.69321,                 1.0617,                0.46604,                 1.3758,              0.0078892,              0.0078892,              0.0078892
                    278,                0.76711,                0.55255,                 1.1764,                0.93823,                0.94141,                0.96554,                0.69771,                 1.0716,                0.46756,                 1.3783,               0.007875,               0.007875,               0.007875
                    279,                0.75389,                0.54824,                 1.1688,                0.95244,                0.92963,                0.96324,                0.69264,                  1.071,                0.46546,                 1.3903,              0.0078608,              0.0078608,              0.0078608
                    280,                0.75952,                0.55155,                 1.1737,                0.95025,                 0.9318,                 0.9621,                0.68741,                 1.0725,                0.46664,                 1.3929,              0.0078466,              0.0078466,              0.0078466
                    281,                0.75557,                0.54009,                 1.1642,                 0.9471,                0.92787,                0.96121,                 0.6859,                 1.0718,                0.46322,                 1.3868,              0.0078323,              0.0078323,              0.0078323
                    282,                0.74758,                 0.5339,                 1.1679,                0.94953,                0.93657,                0.96391,                0.68524,                 1.0713,                0.46684,                 1.3887,               0.007818,               0.007818,               0.007818
                    283,                0.74072,                0.53112,                 1.1571,                0.94929,                0.93474,                0.96407,                0.68263,                 1.0805,                0.47177,                 1.3928,              0.0078037,              0.0078037,              0.0078037
                    284,                0.74392,                0.53716,                 1.1582,                0.95524,                0.93109,                0.96542,                0.68246,                 1.0712,                0.46768,                 1.3945,              0.0077893,              0.0077893,              0.0077893
                    285,                0.75162,                0.54036,                 1.1653,                0.95269,                0.93348,                0.96315,                0.68353,                 1.0698,                 0.4653,                 1.3998,              0.0077749,              0.0077749,              0.0077749
                    286,                0.73787,                0.53717,                 1.1582,                0.96592,                0.93665,                0.96512,                0.68313,                 1.0684,                0.46735,                 1.4038,              0.0077604,              0.0077604,              0.0077604
                    287,                0.76471,                0.55421,                 1.1768,                0.95074,                 0.9365,                0.95855,                0.67134,                 1.0942,                0.47323,                 1.4379,               0.007746,               0.007746,               0.007746
                    288,                0.74759,                0.53937,                 1.1633,                0.94616,                0.93779,                0.96101,                0.68024,                 1.0915,                 0.4661,                 1.4305,              0.0077315,              0.0077315,              0.0077315
                    289,                0.74964,                0.54471,                 1.1656,                0.94624,                0.92918,                 0.9573,                0.67845,                   1.09,                0.46773,                 1.4188,              0.0077169,              0.0077169,              0.0077169
                    290,                 0.7446,                0.53856,                 1.1641,                0.94063,                 0.9383,                0.96178,                0.67903,                 1.0914,                0.47354,                 1.4034,              0.0077023,              0.0077023,              0.0077023
                    291,                0.74826,                0.53883,                 1.1687,                0.95034,                0.93026,                0.96821,                0.68387,                 1.0769,                0.47017,                   1.38,              0.0076877,              0.0076877,              0.0076877
                    292,                0.73468,                0.52488,                 1.1554,                0.94929,                0.93671,                0.96393,                0.68351,                 1.0845,                0.47041,                 1.3921,              0.0076731,              0.0076731,              0.0076731
                    293,                0.74872,                0.53461,                 1.1609,                 0.9522,                0.92823,                0.96372,                0.68197,                  1.088,                0.47494,                 1.4082,              0.0076584,              0.0076584,              0.0076584
                    294,                0.73162,                0.53055,                 1.1474,                0.94025,                0.93041,                0.96263,                0.68433,                 1.0776,                0.47084,                  1.401,              0.0076437,              0.0076437,              0.0076437
                    295,                0.73659,                0.53269,                  1.158,                0.95786,                0.92405,                0.96239,                0.68705,                 1.0758,                0.47027,                 1.3933,               0.007629,               0.007629,               0.007629
                    296,                0.73089,                0.52853,                 1.1528,                0.95289,                0.93273,                0.96346,                0.68657,                 1.0812,                0.46657,                 1.4007,              0.0076142,              0.0076142,              0.0076142
                    297,                0.73969,                0.53117,                 1.1617,                0.93643,                 0.9413,                0.95942,                0.68412,                 1.0876,                0.46621,                 1.4053,              0.0075994,              0.0075994,              0.0075994
                    298,                 0.7443,                0.52872,                 1.1581,                0.94607,                0.93757,                0.96113,                0.68298,                 1.0852,                0.46807,                 1.4086,              0.0075846,              0.0075846,              0.0075846
                    299,                0.73762,                0.52909,                 1.1574,                0.94413,                 0.9288,                0.95854,                0.68567,                 1.0846,                0.46977,                 1.4013,              0.0075698,              0.0075698,              0.0075698
                    300,                0.73175,                0.52954,                 1.1504,                0.95371,                0.91956,                0.95986,                0.67962,                 1.0865,                0.47195,                 1.4143,              0.0075549,              0.0075549,              0.0075549
                    301,                0.72996,                0.52396,                 1.1494,                0.95734,                0.91872,                0.96033,                0.67925,                 1.0853,                0.47036,                 1.4031,              0.0075399,              0.0075399,              0.0075399
                    302,                 0.7177,                 0.5194,                 1.1407,                0.95488,                0.92571,                0.96325,                0.68327,                 1.0705,                0.46952,                 1.3841,               0.007525,               0.007525,               0.007525
                    303,                 0.7355,                0.52692,                  1.153,                0.95507,                0.92752,                0.96303,                0.68479,                 1.0659,                0.46875,                  1.382,                0.00751,                0.00751,                0.00751
                    304,                0.74079,                 0.5342,                 1.1565,                0.94929,                0.92887,                0.96334,                0.67707,                 1.0878,                0.46925,                 1.4031,               0.007495,               0.007495,               0.007495
                    305,                0.72692,                0.53097,                 1.1459,                0.94983,                0.92852,                0.96173,                0.68222,                  1.082,                0.47031,                 1.4115,                0.00748,                0.00748,                0.00748
                    306,                0.73907,                0.53069,                 1.1563,                0.95949,                0.92152,                0.96302,                0.68781,                 1.0813,                 0.4662,                 1.4133,              0.0074649,              0.0074649,              0.0074649
                    307,                0.73374,                 0.5326,                 1.1575,                0.94928,                0.93405,                0.96114,                0.69261,                 1.0769,                0.46591,                 1.4055,              0.0074498,              0.0074498,              0.0074498
                    308,                0.72641,                0.52643,                   1.15,                0.95944,                0.92515,                0.96019,                0.68185,                 1.0792,                0.46469,                 1.4013,              0.0074347,              0.0074347,              0.0074347
                    309,                0.72092,                0.51856,                 1.1459,                0.94674,                0.93621,                0.96133,                0.67785,                 1.0842,                0.46324,                 1.4131,              0.0074195,              0.0074195,              0.0074195
                    310,                0.73786,                0.53602,                 1.1623,                0.95674,                0.92802,                0.95998,                0.67881,                 1.0765,                0.46429,                 1.4029,              0.0074043,              0.0074043,              0.0074043
                    311,                0.72836,                0.52538,                  1.152,                0.95027,                0.93896,                 0.9628,                0.67944,                 1.0757,                0.46026,                  1.403,              0.0073891,              0.0073891,              0.0073891
                    312,                0.71892,                0.52145,                   1.14,                0.94871,                0.93215,                0.96259,                0.68052,                 1.0807,                0.46492,                 1.4001,              0.0073739,              0.0073739,              0.0073739
